age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
41,blue-collar,married,Secondary,no,338.0,yes,no,unknown,14,may,87.0,1,-1.0,0,Unknow,no
53,blue-collar,married,Secondary,no,5700.0,yes,no,unknown,14,may,97.0,1,-1.0,0,Unknow,no
46,Administrative,married,Secondary,no,3028.0,yes,yes,unknown,14,may,116.0,1,-1.0,0,Unknow,no
45,entrepreneur,married,Primary,no,2418.0,yes,no,unknown,14,may,120.0,1,-1.0,0,Unknow,no
48,blue-collar,married,Secondary,no,1405.0,yes,no,unknown,14,may,629.0,2,-1.0,0,Unknow,yes
44,Services,single,Secondary,no,0.0,yes,no,unknown,14,may,198.0,1,-1.0,0,Unknow,no
47,blue-collar,married,Secondary,no,2775.0,no,no,unknown,14,may,262.0,1,-1.0,0,Unknow,no
49,blue-collar,married,Secondary,no,611.0,yes,yes,unknown,14,may,179.0,1,-1.0,0,Unknow,no
41,blue-collar,married,Primary,no,1654.0,yes,no,unknown,14,may,35.0,1,-1.0,0,Unknow,no
54,blue-collar,married,Primary,no,1691.0,yes,no,unknown,14,may,156.0,1,-1.0,0,Unknow,no
48,technician,married,Secondary,no,427.0,no,no,unknown,14,may,201.0,1,-1.0,0,Unknow,no
30,blue-collar,married,Secondary,no,938.0,yes,no,unknown,14,may,159.0,1,-1.0,0,Unknow,no
45,blue-collar,married,Primary,no,626.0,yes,no,unknown,14,may,68.0,1,-1.0,0,Unknow,no
40,blue-collar,married,Unknown,no,874.0,no,no,unknown,14,may,75.0,1,-1.0,0,Unknow,no
42,blue-collar,single,Secondary,no,24.0,no,no,unknown,14,may,229.0,1,-1.0,0,Unknow,no
48,technician,married,Secondary,no,7373.0,yes,no,unknown,14,may,126.0,1,-1.0,0,Unknow,no
40,Administrative,married,Secondary,no,1535.0,yes,no,unknown,14,may,704.0,1,-1.0,0,Unknow,yes
47,blue-collar,married,Primary,no,2.0,yes,yes,unknown,14,may,164.0,1,-1.0,0,Unknow,no
47,Administrative,married,Secondary,no,829.0,yes,yes,unknown,14,may,339.0,1,-1.0,0,Unknow,no
33,blue-collar,single,Secondary,no,164.0,yes,no,unknown,14,may,461.0,1,-1.0,0,Unknow,no
54,blue-collar,married,Secondary,no,1765.0,yes,no,unknown,14,may,188.0,1,-1.0,0,Unknow,no
46,blue-collar,married,Secondary,no,1733.0,yes,no,unknown,14,may,546.0,1,-1.0,0,Unknow,no
53,Retired,married,Primary,no,383.0,yes,no,unknown,14,may,171.0,1,-1.0,0,Unknow,no
25,technician,single,Tertiary,no,777.0,yes,no,unknown,14,may,351.0,1,-1.0,0,Unknow,no
50,Management,married,Secondary,no,0.0,yes,no,unknown,14,may,94.0,4,-1.0,0,Unknow,no
40,blue-collar,married,Secondary,no,1522.0,yes,yes,unknown,14,may,168.0,2,-1.0,0,Unknow,no
53,Management,married,Tertiary,no,4446.0,yes,no,unknown,14,may,429.0,1,-1.0,0,Unknow,no
41,blue-collar,married,Secondary,no,923.0,yes,no,unknown,14,may,249.0,2,-1.0,0,Unknow,no
41,Administrative,married,Secondary,no,1309.0,yes,no,unknown,14,may,568.0,1,-1.0,0,Unknow,no
42,Management,married,Tertiary,no,1340.0,yes,no,unknown,14,may,299.0,1,-1.0,0,Unknow,no
47,Management,married,Tertiary,no,3158.0,yes,no,unknown,14,may,282.0,1,-1.0,0,Unknow,no
48,blue-collar,married,Secondary,no,1596.0,yes,no,unknown,14,may,760.0,1,-1.0,0,Unknow,yes
43,blue-collar,married,Primary,no,887.0,yes,no,unknown,14,may,211.0,1,-1.0,0,Unknow,no
55,Management,married,Tertiary,no,23189.0,yes,no,unknown,14,may,77.0,1,-1.0,0,Unknow,no
40,Administrative,married,Secondary,no,1010.0,yes,no,unknown,14,may,283.0,1,-1.0,0,Unknow,no
45,blue-collar,married,Primary,no,246.0,yes,no,unknown,14,may,263.0,1,-1.0,0,Unknow,no
54,Retired,married,Secondary,no,918.0,yes,no,unknown,14,may,189.0,1,-1.0,0,Unknow,no
46,blue-collar,married,Primary,no,1429.0,yes,no,unknown,14,may,91.0,1,-1.0,0,Unknow,no
57,Retired,divorced,Primary,no,2439.0,yes,no,unknown,14,may,32.0,1,-1.0,0,Unknow,no
49,entrepreneur,married,Secondary,no,348.0,yes,no,unknown,14,may,139.0,2,-1.0,0,Unknow,no
49,Administrative,married,Secondary,no,387.0,yes,no,unknown,14,may,347.0,1,-1.0,0,Unknow,no
41,blue-collar,single,Primary,no,22.0,yes,no,unknown,14,may,152.0,1,-1.0,0,Unknow,no
42,Self-employed,married,Primary,no,3641.0,yes,no,unknown,14,may,869.0,1,-1.0,0,Unknow,no
42,Management,single,Secondary,no,2535.0,yes,no,unknown,14,may,339.0,1,-1.0,0,Unknow,no
49,technician,married,Primary,no,1878.0,yes,no,unknown,14,may,267.0,1,-1.0,0,Unknow,no
42,blue-collar,married,Secondary,no,3.0,yes,no,unknown,14,may,34.0,1,-1.0,0,Unknow,no
34,unemployed,single,Secondary,no,9.0,yes,no,unknown,14,may,153.0,2,-1.0,0,Unknow,no
47,blue-collar,married,Primary,no,502.0,yes,no,unknown,14,may,28.0,2,-1.0,0,Unknow,no
41,Administrative,married,Secondary,no,3634.0,yes,no,unknown,14,may,216.0,1,-1.0,0,Unknow,no
45,technician,married,Secondary,no,3395.0,yes,no,unknown,14,may,215.0,1,-1.0,0,Unknow,no
33,Administrative,single,Secondary,no,673.0,yes,no,unknown,14,may,199.0,2,-1.0,0,Unknow,no
53,blue-collar,married,Primary,no,600.0,yes,no,unknown,14,may,139.0,1,-1.0,0,Unknow,no
43,unemployed,single,Primary,no,698.0,yes,no,unknown,14,may,322.0,1,-1.0,0,Unknow,no
40,blue-collar,divorced,Secondary,no,2540.0,yes,no,unknown,14,may,189.0,1,-1.0,0,Unknow,no
34,blue-collar,married,Primary,no,357.0,yes,no,unknown,14,may,197.0,2,-1.0,0,Unknow,no
40,technician,married,Secondary,no,782.0,yes,no,unknown,14,may,224.0,2,-1.0,0,Unknow,no
41,blue-collar,married,Primary,no,2097.0,yes,no,unknown,14,may,160.0,1,-1.0,0,Unknow,no
44,blue-collar,single,Unknown,no,-101.0,yes,no,unknown,14,may,143.0,1,-1.0,0,Unknow,no
57,Administrative,divorced,Primary,no,628.0,yes,yes,unknown,14,may,191.0,1,-1.0,0,Unknow,no
42,technician,married,Secondary,no,0.0,yes,no,unknown,14,may,833.0,1,-1.0,0,Unknow,no
57,Services,married,Secondary,no,6874.0,yes,no,unknown,14,may,356.0,1,-1.0,0,Unknow,no
43,blue-collar,divorced,Secondary,no,16.0,yes,no,unknown,14,may,485.0,2,-1.0,0,Unknow,no
45,blue-collar,married,Primary,no,1691.0,yes,no,unknown,14,may,57.0,1,-1.0,0,Unknow,no
60,Retired,married,Primary,no,1542.0,yes,no,unknown,14,may,930.0,1,-1.0,0,Unknow,yes
41,blue-collar,married,Unknown,no,1057.0,yes,no,unknown,14,may,247.0,2,-1.0,0,Unknow,no
49,blue-collar,married,Primary,no,11317.0,yes,no,unknown,14,may,208.0,1,-1.0,0,Unknow,no
42,Administrative,married,Secondary,yes,-1300.0,no,no,unknown,14,may,89.0,1,-1.0,0,Unknow,no
41,Services,married,Primary,no,299.0,yes,no,unknown,14,may,72.0,1,-1.0,0,Unknow,no
33,technician,single,Secondary,no,189.0,yes,no,unknown,14,may,260.0,1,-1.0,0,Unknow,no
56,blue-collar,married,Secondary,no,1412.0,yes,no,unknown,14,may,129.0,1,-1.0,0,Unknow,no
49,blue-collar,married,Primary,no,0.0,yes,no,unknown,14,may,151.0,2,-1.0,0,Unknow,no
41,blue-collar,married,Secondary,no,235.0,yes,no,unknown,14,may,181.0,1,-1.0,0,Unknow,no
48,Management,married,Tertiary,no,20718.0,yes,no,unknown,14,may,125.0,1,-1.0,0,Unknow,no
41,technician,married,Secondary,no,1043.0,yes,yes,unknown,14,may,225.0,1,-1.0,0,Unknow,no
41,Services,married,Secondary,no,890.0,yes,no,unknown,14,may,829.0,1,-1.0,0,Unknow,no
30,technician,single,Secondary,no,768.0,no,yes,unknown,14,may,749.0,2,-1.0,0,Unknow,no
52,entrepreneur,married,Tertiary,no,618.0,yes,yes,unknown,14,may,166.0,2,-1.0,0,Unknow,no
40,blue-collar,married,Secondary,no,1313.0,no,no,unknown,14,may,87.0,1,-1.0,0,Unknow,no
60,Retired,married,Secondary,no,3932.0,yes,no,unknown,14,may,407.0,2,-1.0,0,Unknow,no
28,Management,single,Tertiary,no,334.0,yes,no,unknown,14,may,438.0,4,-1.0,0,Unknow,no
44,Self-employed,divorced,Secondary,no,80.0,yes,yes,unknown,14,may,387.0,2,-1.0,0,Unknow,no
44,technician,single,Secondary,no,-27.0,yes,yes,unknown,14,may,100.0,3,-1.0,0,Unknow,no
32,blue-collar,single,Secondary,no,2285.0,yes,no,unknown,14,may,413.0,2,-1.0,0,Unknow,no
53,Management,married,Tertiary,no,193.0,no,no,unknown,14,may,521.0,2,-1.0,0,Unknow,no
41,Services,divorced,Secondary,yes,-198.0,no,yes,unknown,14,may,133.0,1,-1.0,0,Unknow,no
57,Retired,married,Tertiary,no,1180.0,yes,yes,unknown,14,may,191.0,2,-1.0,0,Unknow,no
42,blue-collar,married,Primary,no,505.0,yes,no,unknown,14,may,521.0,2,-1.0,0,Unknow,no
31,Management,married,Secondary,no,6943.0,yes,no,unknown,14,may,109.0,1,-1.0,0,Unknow,no
46,blue-collar,married,Secondary,no,243.0,yes,yes,unknown,14,may,345.0,2,-1.0,0,Unknow,no
40,technician,single,Unknown,no,3652.0,yes,no,unknown,14,may,1028.0,2,-1.0,0,Unknow,yes
46,technician,divorced,Secondary,no,3455.0,yes,no,unknown,14,may,566.0,2,-1.0,0,Unknow,no
55,Self-employed,single,Secondary,no,2607.0,yes,no,unknown,14,may,38.0,1,-1.0,0,Unknow,no
52,blue-collar,single,Primary,no,2024.0,yes,no,unknown,14,may,314.0,1,-1.0,0,Unknow,no
50,Management,married,Secondary,no,0.0,yes,no,unknown,14,may,214.0,1,-1.0,0,Unknow,no
57,Retired,married,Secondary,no,-222.0,no,no,unknown,14,may,248.0,2,-1.0,0,Unknow,no
28,blue-collar,married,Secondary,no,1238.0,yes,no,unknown,14,may,246.0,1,-1.0,0,Unknow,no
46,blue-collar,married,Secondary,no,33.0,yes,no,unknown,14,may,136.0,8,-1.0,0,Unknow,no
40,Administrative,divorced,Secondary,no,1000.0,yes,no,unknown,14,may,98.0,1,-1.0,0,Unknow,no
56,blue-collar,married,Secondary,no,881.0,yes,no,unknown,14,may,225.0,2,-1.0,0,Unknow,no
48,Services,divorced,Secondary,no,403.0,yes,no,unknown,14,may,364.0,1,-1.0,0,Unknow,no
36,Management,single,Tertiary,no,-38.0,yes,no,unknown,14,may,784.0,1,-1.0,0,Unknow,no
37,technician,married,Tertiary,yes,0.0,yes,no,unknown,14,may,93.0,14,-1.0,0,Unknow,no
41,entrepreneur,married,Tertiary,no,221.0,yes,no,unknown,14,may,57.0,2,-1.0,0,Unknow,no
43,blue-collar,married,Secondary,no,1109.0,yes,no,unknown,14,may,160.0,2,-1.0,0,Unknow,no
40,entrepreneur,married,Secondary,no,1416.0,yes,no,unknown,14,may,210.0,2,-1.0,0,Unknow,no
40,entrepreneur,married,Secondary,no,264.0,yes,no,unknown,14,may,222.0,2,-1.0,0,Unknow,no
45,blue-collar,married,Secondary,no,141.0,yes,yes,unknown,14,may,21.0,10,-1.0,0,Unknow,no
44,blue-collar,married,Secondary,no,1944.0,yes,no,unknown,14,may,222.0,5,-1.0,0,Unknow,no
53,entrepreneur,married,Primary,no,694.0,yes,no,unknown,14,may,157.0,1,-1.0,0,Unknow,no
31,Management,married,Tertiary,no,303.0,yes,no,unknown,14,may,143.0,1,-1.0,0,Unknow,no
50,blue-collar,married,Secondary,no,2087.0,yes,no,unknown,14,may,371.0,1,-1.0,0,Unknow,no
53,Management,married,Tertiary,no,369.0,yes,yes,unknown,14,may,161.0,2,-1.0,0,Unknow,no
56,blue-collar,divorced,Secondary,no,166.0,yes,no,unknown,14,may,350.0,2,-1.0,0,Unknow,no
45,technician,married,Primary,no,718.0,yes,no,unknown,14,may,135.0,1,-1.0,0,Unknow,no
47,Self-employed,married,Tertiary,no,4543.0,yes,no,unknown,14,may,162.0,1,-1.0,0,Unknow,no
33,Administrative,single,Secondary,no,1613.0,yes,no,unknown,14,may,565.0,1,-1.0,0,Unknow,no
57,technician,married,Tertiary,no,-1.0,no,no,unknown,14,may,850.0,2,-1.0,0,Unknow,yes
45,entrepreneur,single,Tertiary,no,1410.0,yes,no,unknown,14,may,44.0,8,-1.0,0,Unknow,no
34,blue-collar,married,Secondary,no,577.0,no,no,unknown,14,may,337.0,1,-1.0,0,Unknow,no
49,entrepreneur,married,Primary,no,-63.0,yes,no,unknown,14,may,416.0,2,-1.0,0,Unknow,no
49,Services,married,Secondary,no,892.0,no,no,unknown,14,may,102.0,2,-1.0,0,Unknow,no
37,Administrative,divorced,Secondary,no,-113.0,yes,no,unknown,14,may,5.0,2,-1.0,0,Unknow,no
57,technician,married,Secondary,no,3240.0,yes,no,unknown,14,may,129.0,2,-1.0,0,Unknow,no
40,blue-collar,married,Primary,no,3658.0,yes,no,unknown,14,may,977.0,1,-1.0,0,Unknow,no
57,Retired,married,Secondary,no,3545.0,yes,no,unknown,14,may,138.0,2,-1.0,0,Unknow,no
45,unemployed,married,Primary,no,1292.0,yes,no,unknown,14,may,70.0,2,-1.0,0,Unknow,no
61,Retired,married,Secondary,no,4248.0,yes,no,unknown,14,may,71.0,1,-1.0,0,Unknow,no
54,Management,divorced,Secondary,no,155.0,yes,no,unknown,14,may,75.0,1,-1.0,0,Unknow,no
46,blue-collar,married,Primary,no,501.0,yes,no,unknown,14,may,230.0,2,-1.0,0,Unknow,no
51,Administrative,married,Primary,no,658.0,yes,no,unknown,14,may,369.0,1,-1.0,0,Unknow,no
42,blue-collar,married,Secondary,no,3743.0,yes,no,unknown,14,may,136.0,1,-1.0,0,Unknow,no
42,blue-collar,married,Primary,no,329.0,yes,no,unknown,14,may,22.0,4,-1.0,0,Unknow,no
60,Management,married,Primary,no,703.0,yes,no,unknown,14,may,378.0,1,-1.0,0,Unknow,no
41,blue-collar,married,Primary,no,7735.0,yes,no,unknown,14,may,240.0,1,-1.0,0,Unknow,no
41,Services,married,Primary,no,455.0,yes,no,unknown,14,may,80.0,1,-1.0,0,Unknow,no
55,blue-collar,married,Secondary,no,831.0,yes,no,unknown,14,may,144.0,1,-1.0,0,Unknow,no
46,Services,married,Secondary,no,1757.0,yes,no,unknown,14,may,380.0,4,-1.0,0,Unknow,no
54,blue-collar,married,Secondary,no,1480.0,yes,no,unknown,14,may,108.0,1,-1.0,0,Unknow,no
51,blue-collar,married,Secondary,no,7180.0,yes,no,unknown,14,may,927.0,1,-1.0,0,Unknow,yes
47,Services,divorced,Secondary,no,4906.0,yes,no,unknown,14,may,389.0,1,-1.0,0,Unknow,no
35,Management,single,Tertiary,no,592.0,no,yes,unknown,14,may,192.0,1,-1.0,0,Unknow,no
30,blue-collar,married,Secondary,no,128.0,yes,no,unknown,14,may,273.0,1,-1.0,0,Unknow,no
32,Management,single,Secondary,no,160.0,yes,no,unknown,14,may,48.0,1,-1.0,0,Unknow,no
35,blue-collar,married,Primary,no,441.0,yes,no,unknown,14,may,8.0,1,-1.0,0,Unknow,no
48,blue-collar,single,Secondary,no,8982.0,yes,no,unknown,14,may,628.0,1,-1.0,0,Unknow,no
36,Services,married,Secondary,no,338.0,no,no,unknown,14,may,90.0,1,-1.0,0,Unknow,no
53,Services,married,Secondary,no,10749.0,yes,no,unknown,14,may,221.0,1,-1.0,0,Unknow,no
48,technician,married,Secondary,no,638.0,yes,no,unknown,14,may,217.0,1,-1.0,0,Unknow,no
42,Services,married,Secondary,no,737.0,yes,no,unknown,14,may,762.0,2,-1.0,0,Unknow,no
38,Services,single,Secondary,no,7695.0,yes,no,unknown,14,may,193.0,2,-1.0,0,Unknow,no
51,unemployed,married,Secondary,no,760.0,yes,no,unknown,14,may,411.0,1,-1.0,0,Unknow,no
34,blue-collar,married,Secondary,no,683.0,yes,no,unknown,14,may,245.0,2,-1.0,0,Unknow,no
43,blue-collar,married,Secondary,no,1311.0,yes,no,unknown,14,may,746.0,1,-1.0,0,Unknow,no
50,blue-collar,married,Secondary,no,606.0,yes,no,unknown,14,may,673.0,2,-1.0,0,Unknow,no
44,blue-collar,married,Primary,no,0.0,yes,no,unknown,14,may,220.0,7,-1.0,0,Unknow,no
25,Services,single,Secondary,no,192.0,yes,no,unknown,14,may,232.0,1,-1.0,0,Unknow,no
60,blue-collar,married,Secondary,no,751.0,yes,no,unknown,14,may,115.0,3,-1.0,0,Unknow,no
32,technician,single,Unknown,no,10600.0,no,no,unknown,14,may,485.0,2,-1.0,0,Unknow,no
44,Administrative,married,Secondary,no,447.0,yes,yes,unknown,14,may,106.0,5,-1.0,0,Unknow,no
26,student,single,Secondary,no,3096.0,yes,no,unknown,14,may,107.0,1,-1.0,0,Unknow,no
36,Administrative,married,Secondary,no,998.0,yes,no,unknown,14,may,1044.0,2,-1.0,0,Unknow,no
29,entrepreneur,single,Tertiary,no,303.0,yes,no,unknown,14,may,180.0,4,-1.0,0,Unknow,no
29,Management,single,Tertiary,no,1952.0,yes,no,unknown,14,may,354.0,1,-1.0,0,Unknow,no
42,blue-collar,married,Secondary,no,171.0,yes,no,unknown,14,may,55.0,1,-1.0,0,Unknow,no
32,blue-collar,single,Secondary,no,116.0,no,no,unknown,14,may,392.0,1,-1.0,0,Unknow,no
37,Administrative,married,Secondary,no,766.0,yes,no,unknown,14,may,123.0,1,-1.0,0,Unknow,no
50,Administrative,divorced,Secondary,yes,-500.0,yes,no,unknown,14,may,148.0,3,-1.0,0,Unknow,no
44,blue-collar,married,Secondary,no,2017.0,yes,no,unknown,14,may,74.0,3,-1.0,0,Unknow,no
43,technician,married,Secondary,no,672.0,yes,no,unknown,14,may,267.0,8,-1.0,0,Unknow,no
41,Services,married,Primary,no,450.0,yes,no,unknown,14,may,374.0,2,-1.0,0,Unknow,no
45,Administrative,married,Secondary,no,-31.0,yes,no,unknown,14,may,295.0,2,-1.0,0,Unknow,no
41,Administrative,married,Tertiary,no,5426.0,yes,no,unknown,14,may,149.0,2,-1.0,0,Unknow,no
57,technician,married,Secondary,no,629.0,yes,no,unknown,14,may,226.0,2,-1.0,0,Unknow,no
34,Self-employed,single,Tertiary,no,2800.0,yes,no,unknown,14,may,668.0,1,-1.0,0,Unknow,no
47,Services,married,Secondary,no,1549.0,yes,no,unknown,14,may,95.0,6,-1.0,0,Unknow,no
49,technician,married,Secondary,no,6050.0,yes,no,unknown,14,may,229.0,2,-1.0,0,Unknow,no
58,blue-collar,married,Primary,no,1406.0,yes,no,unknown,14,may,252.0,3,-1.0,0,Unknow,no
51,unemployed,married,Secondary,no,425.0,yes,no,unknown,14,may,286.0,14,-1.0,0,Unknow,no
30,Management,married,Tertiary,no,-328.0,yes,no,unknown,14,may,242.0,5,-1.0,0,Unknow,no
47,Services,divorced,Secondary,no,430.0,yes,yes,unknown,14,may,335.0,1,-1.0,0,Unknow,no
29,technician,single,Secondary,no,6911.0,no,no,unknown,14,may,323.0,5,-1.0,0,Unknow,no
51,blue-collar,married,Primary,no,111.0,yes,no,unknown,14,may,140.0,1,-1.0,0,Unknow,no
49,housemaid,single,Primary,no,1158.0,yes,no,unknown,14,may,159.0,3,-1.0,0,Unknow,no
43,Services,married,Secondary,no,823.0,yes,no,unknown,14,may,293.0,3,-1.0,0,Unknow,no
41,blue-collar,married,Primary,no,410.0,yes,no,unknown,14,may,85.0,4,-1.0,0,Unknow,no
29,Administrative,single,Secondary,no,1028.0,yes,no,unknown,14,may,343.0,1,-1.0,0,Unknow,no
42,blue-collar,married,Primary,no,1288.0,yes,no,unknown,14,may,295.0,1,-1.0,0,Unknow,no
34,blue-collar,single,Secondary,yes,-115.0,yes,no,unknown,14,may,360.0,1,-1.0,0,Unknow,no
44,Management,married,Tertiary,no,474.0,yes,yes,unknown,14,may,183.0,4,-1.0,0,Unknow,no
44,Services,divorced,Secondary,no,2416.0,yes,no,unknown,14,may,304.0,3,-1.0,0,Unknow,no
30,Management,married,Tertiary,no,233.0,yes,no,unknown,14,may,382.0,10,-1.0,0,Unknow,no
26,blue-collar,single,Secondary,no,277.0,no,no,unknown,14,may,514.0,2,-1.0,0,Unknow,no
28,technician,single,Secondary,no,280.0,yes,no,unknown,14,may,142.0,3,-1.0,0,Unknow,no
42,technician,married,Tertiary,no,2106.0,yes,yes,unknown,14,may,162.0,2,-1.0,0,Unknow,no
40,housemaid,divorced,Primary,no,2610.0,yes,no,unknown,14,may,301.0,3,-1.0,0,Unknow,no
49,Retired,married,Secondary,no,329.0,yes,no,unknown,14,may,264.0,2,-1.0,0,Unknow,no
42,Administrative,divorced,Secondary,no,1811.0,yes,no,unknown,14,may,150.0,1,-1.0,0,Unknow,no
29,Administrative,married,Secondary,no,387.0,yes,yes,unknown,14,may,49.0,1,-1.0,0,Unknow,no
47,blue-collar,married,Primary,no,6439.0,yes,no,unknown,14,may,326.0,3,-1.0,0,Unknow,no
42,Management,married,Unknown,no,1333.0,yes,no,unknown,14,may,468.0,2,-1.0,0,Unknow,no
45,Services,divorced,Secondary,no,864.0,yes,no,unknown,14,may,183.0,2,-1.0,0,Unknow,no
29,Administrative,single,Secondary,no,900.0,yes,no,unknown,14,may,339.0,1,-1.0,0,Unknow,no
41,technician,married,Tertiary,no,744.0,yes,no,unknown,14,may,125.0,1,-1.0,0,Unknow,no
40,blue-collar,single,Unknown,no,4370.0,yes,no,unknown,14,may,232.0,2,-1.0,0,Unknow,no
48,Administrative,married,Secondary,no,6532.0,yes,no,unknown,14,may,312.0,5,-1.0,0,Unknow,no
41,blue-collar,married,Primary,no,348.0,yes,no,unknown,14,may,423.0,2,-1.0,0,Unknow,no
60,Retired,married,Secondary,no,2077.0,yes,no,unknown,14,may,163.0,1,-1.0,0,Unknow,no
44,Management,married,Tertiary,no,1945.0,no,no,unknown,14,may,191.0,1,-1.0,0,Unknow,no
49,Self-employed,single,Tertiary,no,21.0,yes,no,unknown,14,may,248.0,1,-1.0,0,Unknow,no
47,Management,divorced,Tertiary,no,4556.0,yes,no,unknown,14,may,146.0,1,-1.0,0,Unknow,no
48,technician,married,Secondary,no,1764.0,yes,no,unknown,14,may,125.0,2,-1.0,0,Unknow,no
44,Administrative,married,Primary,no,248.0,yes,no,unknown,14,may,234.0,1,-1.0,0,Unknow,no
28,blue-collar,married,Primary,no,0.0,no,no,unknown,14,may,17.0,24,-1.0,0,Unknow,no
31,Services,married,Secondary,no,37.0,yes,no,unknown,14,may,546.0,1,-1.0,0,Unknow,no
29,blue-collar,married,Primary,no,236.0,yes,no,unknown,14,may,554.0,1,-1.0,0,Unknow,no
28,student,single,Secondary,no,246.0,yes,no,unknown,14,may,162.0,4,-1.0,0,Unknow,no
43,Services,divorced,Secondary,no,206.0,yes,no,unknown,14,may,436.0,1,-1.0,0,Unknow,no
32,Services,married,Secondary,no,162.0,yes,no,unknown,14,may,297.0,2,-1.0,0,Unknow,no
44,technician,divorced,Secondary,no,976.0,yes,no,unknown,14,may,302.0,2,-1.0,0,Unknow,no
42,technician,married,Secondary,no,645.0,yes,yes,unknown,14,may,349.0,5,-1.0,0,Unknow,no
45,blue-collar,married,Primary,no,1794.0,yes,no,unknown,14,may,174.0,2,-1.0,0,Unknow,no
31,Administrative,single,Secondary,no,358.0,yes,no,unknown,14,may,180.0,1,-1.0,0,Unknow,no
48,technician,single,Secondary,no,9131.0,yes,no,unknown,14,may,902.0,5,-1.0,0,Unknow,no
45,blue-collar,married,Primary,no,532.0,yes,no,unknown,14,may,137.0,2,-1.0,0,Unknow,no
27,blue-collar,single,Secondary,no,1150.0,yes,no,unknown,14,may,282.0,1,-1.0,0,Unknow,no
55,blue-collar,married,Primary,no,680.0,yes,no,unknown,14,may,321.0,1,-1.0,0,Unknow,no
45,entrepreneur,married,Secondary,no,245.0,yes,no,unknown,14,may,126.0,3,-1.0,0,Unknow,no
50,unemployed,married,Secondary,no,-13.0,yes,no,unknown,14,may,554.0,1,-1.0,0,Unknow,no
44,unemployed,married,Secondary,no,728.0,yes,no,unknown,14,may,21.0,11,-1.0,0,Unknow,no
45,Administrative,married,Secondary,no,137.0,yes,no,unknown,14,may,427.0,1,-1.0,0,Unknow,no
51,housemaid,married,Primary,no,289.0,no,no,unknown,14,may,97.0,5,-1.0,0,Unknow,no
30,blue-collar,single,Secondary,no,609.0,yes,no,unknown,14,may,402.0,1,-1.0,0,Unknow,no
43,blue-collar,married,Secondary,no,15740.0,yes,no,unknown,14,may,252.0,2,-1.0,0,Unknow,no
41,blue-collar,married,Primary,no,574.0,yes,no,unknown,14,may,449.0,2,-1.0,0,Unknow,no
30,blue-collar,married,Primary,no,1480.0,yes,no,unknown,14,may,360.0,2,-1.0,0,Unknow,no
41,blue-collar,married,Secondary,no,343.0,yes,no,unknown,14,may,89.0,7,-1.0,0,Unknow,no
29,blue-collar,married,Secondary,no,424.0,yes,yes,unknown,14,may,241.0,2,-1.0,0,Unknow,no
31,Administrative,married,Secondary,no,413.0,yes,no,unknown,14,may,574.0,2,-1.0,0,Unknow,no
40,technician,single,Secondary,no,277.0,yes,no,unknown,14,may,274.0,2,-1.0,0,Unknow,no
41,blue-collar,married,Secondary,no,2157.0,yes,no,unknown,14,may,154.0,2,-1.0,0,Unknow,no
43,Administrative,divorced,Secondary,no,738.0,yes,no,unknown,14,may,71.0,4,-1.0,0,Unknow,no
43,blue-collar,married,Primary,no,-101.0,yes,no,unknown,14,may,122.0,4,-1.0,0,Unknow,no
50,entrepreneur,married,Tertiary,no,-52.0,yes,no,unknown,14,may,166.0,4,-1.0,0,Unknow,no
40,unemployed,divorced,Secondary,no,262.0,yes,no,unknown,14,may,163.0,5,-1.0,0,Unknow,no
23,blue-collar,single,Secondary,no,-95.0,yes,no,unknown,14,may,167.0,3,-1.0,0,Unknow,no
37,Administrative,married,Secondary,no,66.0,yes,no,unknown,14,may,91.0,7,-1.0,0,Unknow,no
47,blue-collar,married,Secondary,no,3630.0,yes,no,unknown,14,may,133.0,4,-1.0,0,Unknow,no
29,blue-collar,married,Secondary,no,294.0,yes,no,unknown,14,may,594.0,2,-1.0,0,Unknow,no
46,technician,married,Secondary,no,1465.0,yes,no,unknown,14,may,86.0,2,-1.0,0,Unknow,no
31,Administrative,married,Secondary,no,0.0,yes,no,unknown,14,may,40.0,2,-1.0,0,Unknow,no
